candidate,window_type,filter_mode,weight_metric,distribution_unit,group_scope,source,issue_type,observed,expected,std_residual
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,campaign_strategy,319.0,341.58798171615445,-1.2221545709360224
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,candidate_positioning,82.0,107.14783158051209,-2.4294549484039103
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,candidate_selection,480.0,521.8464082648928,-1.831837049401146
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,community_reaction,8.0,106.97417221004125,-9.569349375144064
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,controversy_attack_defense,452.0,446.3045821100747,0.269593813642568
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,debate_broadcast,180.0,222.9786316845665,-2.878199952347702
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,legal_election_rule,81.0,93.94971942472779,-1.3360189406605179
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,media_column_summary,43.0,43.588501988182394,-0.08913781054451671
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,media_photo_event,289.0,110.44735961945817,16.989813352189056
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,policy_real_estate_tax,732.0,618.5746776171541,4.560515683360296
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,policy_transport_infrastructure,372.0,321.2698353710654,2.8302923421912283
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,policy_welfare_livelihood,95.0,69.98472629975102,2.990223324446449
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,race_polling,245.0,372.3256902894942,-6.598641555008361
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,regional_visit,118.0,107.32149095098295,1.0307830566956933
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,safety_accident,144.0,129.7235497417221,1.2534609956804013
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,symbolic_event,50.0,47.7563268794827,0.3246714697290504
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,administrative_notice,154.0,164.8877327288268,-0.8478973503991436
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,administrative_performance,1144.0,1105.14039912297,1.1689329698948319
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,campaign_strategy,522.0,429.01345274815117,4.489362417310922
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,candidate_positioning,159.0,134.5710728752462,2.105855350402762
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,candidate_selection,721.0,655.4069270504292,2.5621376828048947
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,community_reaction,15.0,134.3529674086737,-10.296973370939275
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,controversy_attack_defense,505.0,560.5310490913821,-2.3455032613311353
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,debate_broadcast,249.0,280.0474190791185,-1.855281083617759
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,legal_election_rule,124.0,117.99505741573451,0.552811350235453
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,media_column_summary,37.0,54.744472109703075,-2.398241686429278
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,media_photo_event,157.0,138.71507674012412,1.5524989272076632
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,policy_real_estate_tax,700.0,776.8916719313241,-2.7586656760509576
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,policy_transport_infrastructure,402.0,403.49511315916607,-0.07443118345272665
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,policy_welfare_livelihood,102.0,87.89650302872644,1.5043227073827827
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,race_polling,469.0,467.6181203314876,0.0639034876485228
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,regional_visit,177.0,134.7891783418187,3.6357690897131123
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,safety_accident,153.0,162.92478352967407,-0.7775484622053522
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,symbolic_event,79.0,59.979003307443605,2.4560298890913557
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,administrative_notice,41.0,54.72845516369988,-1.8557312234591732
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,administrative_performance,285.0,366.810955442417,-4.271597420647463
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,campaign_strategy,90.0,142.39533241666356,-4.390810793814594
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,candidate_positioning,31.0,44.66594819577093,-2.0448030823747376
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,candidate_selection,170.0,217.53837006206103,-3.2231190868162742
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,community_reaction,377.0,44.59355605931101,49.77753441539682
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,controversy_attack_defense,196.0,186.0477907019956,0.7296376605613032
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,debate_broadcast,41.0,92.9515032145379,-5.388525092698739
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,legal_election_rule,51.0,39.16414582481698,1.8912775886810407
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,media_column_summary,110.0,18.170426251440038,21.54269390777276
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,media_photo_event,9.0,46.04139878850942,-5.459000370253896
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,policy_real_estate_tax,126.0,257.8607900702367,-8.211509867297455
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,policy_transport_infrastructure,129.0,133.92545245085287,-0.4256126913586576
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,policy_welfare_livelihood,44.0,29.17403099334795,2.7448895126397233
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,race_polling,136.0,155.2087405700695,-1.541845308449271
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,regional_visit,28.0,44.738340332230855,-2.5024906264971962
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,safety_accident,57.0,54.076925935560595,0.39749696930913625
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,symbolic_event,27.0,19.90783752647813,1.5895223264585263
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,administrative_notice,184.0,169.66382994537145,1.1006228139204952
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,administrative_performance,1260.0,1137.1516221338586,3.6430089539248103
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,campaign_strategy,508.0,441.44015013564234,3.1679361389210334
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,candidate_positioning,176.0,138.46902523319335,3.1894333180377603
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,candidate_selection,697.0,674.3912817273032,0.8706026174246653
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,community_reaction,8.0,138.24460217771005,-11.077343983491081
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,controversy_attack_defense,588.0,576.7672525920696,0.4677197359589183
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,debate_broadcast,215.0,288.1592032405515,-4.309756364687835
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,legal_election_rule,127.0,121.4128730164629,0.507056289498112
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,media_column_summary,23.0,56.330186926307185,-4.440860726588593
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,media_photo_event,132.0,142.73306328737598,-0.8983827345352642
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,policy_real_estate_tax,645.0,799.3949236314987,-5.460750371539452
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,policy_transport_infrastructure,433.0,415.1826526440968,0.8744267747655982
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,policy_welfare_livelihood,101.0,90.44249135976811,1.1101334453760026
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,race_polling,550.0,481.16303095618565,3.138163838875071
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,regional_visit,183.0,138.69344828867665,3.7621835320548818
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,safety_accident,134.0,167.64402244602178,-2.598447087641344
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,symbolic_event,75.0,61.716340257906275,1.6908989729199964
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,administrative_notice,102.0,129.34795049983276,-2.4046119954538527
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,administrative_performance,876.0,866.9392396595935,0.30773033744549716
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,campaign_strategy,270.0,336.5442045412316,-3.627347640728158
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,candidate_positioning,101.0,105.5657215058159,-0.4443733006369849
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,candidate_selection,451.0,514.1409937195734,-2.784647944323741
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,community_reaction,197.0,105.39462633319707,8.923016917134852
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,controversy_attack_defense,322.0,439.7145936303839,-5.613644004527446
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,debate_broadcast,138.0,219.6862016425731,-5.511214471205305
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,legal_election_rule,63.0,92.56248838678509,-3.072723463909627
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,media_column_summary,29.0,42.94488832732543,-2.127939625374872
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,media_photo_event,25.0,108.8165297855736,-8.034932635877677
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,policy_real_estate_tax,1096.0,609.4410048682597,19.709230570678013
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,policy_transport_infrastructure,318.0,316.52606934482884,0.08284614586924072
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,policy_welfare_livelihood,38.0,68.95135456538705,-3.7274193822488844
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,race_polling,406.0,366.82805009476385,2.0452383229864544
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,regional_visit,67.0,105.73681667843472,-3.767131778991703
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,safety_accident,77.0,127.80809394626333,-4.494213745812829
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,symbolic_event,28.0,47.051172470177264,-2.7773875453171626
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,administrative_notice,113.0,106.08554758630942,0.6713201468017711
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,administrative_performance,681.0,711.0257534653833,-1.1260333382294538
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,campaign_strategy,258.0,276.0188784421569,-1.084571934645183
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,candidate_positioning,68.0,86.58040060946152,-1.9968492432208913
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,candidate_selection,486.0,421.67601917574046,3.1324450565459236
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,community_reaction,11.0,86.44007581106693,-8.11417829998132
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,controversy_attack_defense,507.0,360.63473187409414,7.707335381201573
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,debate_broadcast,461.0,180.1770411386525,20.921021490872842
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,legal_election_rule,95.0,75.91571593147275,2.1903323947064925
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,media_column_summary,9.0,35.22152439704188,-4.418286376192199
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,media_photo_event,24.0,89.24657177895871,-6.906562183903737
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,policy_real_estate_tax,263.0,499.83693188152665,-10.593397171605233
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,policy_transport_infrastructure,196.0,259.60087702999,-3.9473899107973183
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,policy_welfare_livelihood,23.0,56.55089375301944,-4.4615355431046915
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,race_polling,338.0,300.8563677579992,2.14143435986983
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,regional_visit,45.0,86.72072540785611,-4.480127770469319
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,safety_accident,182.0,104.82262440075812,7.538110371536558
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,symbolic_event,16.0,38.589319558512024,-3.6363827489524176
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,5.0,4.4522968197879855,0.25956922943089966
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,12.0,10.812720848056538,0.361064962132947
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,0.0,2.756183745583039,-1.6601758176720436
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,13.0,12.084805653710248,0.2632652230866345
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,2.0,4.876325088339223,-1.302541724249817
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,8.0,3.8162544169611308,2.1416406765215075
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,7.0,6.572438162544169,0.16677681682473486
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,4.0,3.8162544169611308,0.09405854322560675
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,2.0,0.8480565371024735,1.2508889654038604
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,3.0,7.6325088339222615,-1.676805146875727
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,1.0,1.0600706713780919,-0.0583438489596393
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,3.0,1.2720848056537102,1.532019845058709
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,2.0,2.745583038869258,-0.4499649939214325
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,6.0,6.667844522968198,-0.2586322251705224
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,1.0,1.6996466431095407,-0.5366602570221957
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,8.0,7.4522968197879855,0.20063199450249095
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,2.0,3.0070671378091873,-0.580746849144755
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,3.0,2.353356890459364,0.4215224961774738
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,6.0,4.053003533568905,0.9671117774404927
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,3.0,2.353356890459364,0.4215224961774738
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,0.0,0.5229681978798587,-0.723165401467644
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,5.0,4.706713780918728,0.13518632504913178
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,0.0,0.6537102473498233,-0.808523498328789
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,1.0,0.784452296819788,0.2433661266375474
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,2.0,2.9681978798586575,-0.5619759136099207
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,5.0,7.208480565371024,-0.8225678210779859
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,10.0,1.8374558303886925,6.0216719234333596
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,6.0,8.056537102473499,-0.7245399610132469
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,4.0,3.2508833922261484,0.41547866691435675
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,2.0,2.5441696113074204,-0.3411624738004499
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,2.0,4.381625441696113,-1.137773557217149
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,3.0,2.5441696113074204,0.28577895532635106
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,1.0,0.5653710247349824,0.5780320274301263
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,5.0,5.088339222614841,-0.039162061479005736
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,0.0,0.7067137809187279,-0.8406627034183972
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,0.0,0.8480565371024735,-0.9208998518310629
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,3.0,2.374558303886926,0.4058779069073571
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,6.0,5.76678445229682,0.09711596738100893
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,0.0,1.469964664310954,-1.2124209930180827
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,8.0,6.445229681978798,0.6124167236304929
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,1.0,2.6007067137809186,-0.9925812729173042
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,2.0,2.035335689045936,-0.024768262428240036
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,6.0,3.5053003533568905,1.3324644999696882
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,1.0,2.035335689045936,-0.7257100891474368
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,1.0,0.45229681978798586,0.8143919939365722
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,race_polling,4.0,4.070671378091872,-0.03502761264243302
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,0.0,0.5653710247349824,-0.7519115803969123
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,0.0,0.6784452296819788,-0.8236778676654963
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,2.0,2.374558303886926,-0.2430681250405641
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,5.0,5.76678445229682,-0.31930552911634774
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,2.0,1.469964664310954,0.4371710311363279
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,5.0,6.445229681978798,-0.5692691817383443
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,2.0,2.6007067137809186,-0.37249186842371235
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,2.0,2.035335689045936,-0.024768262428240036
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,4.0,3.5053003533568905,0.26422808781268603
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,4.0,2.035335689045936,1.3771153910101537
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,0.0,0.45229681978798586,-0.6725301627347178
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,5.0,4.070671378091872,0.460613106247997
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,0.0,0.5653710247349824,-0.7519115803969123
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,1.0,0.6784452296819788,0.39038898936229244
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,7.0,6.084805653710247,0.3710137223412795
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,17.0,14.777385159010601,0.5781831268000578
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,community_reaction,0.0,3.76678445229682,-1.940820561591622
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,17.0,16.51590106007067,0.1191195366316639
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,12.0,6.6643109540636045,2.0668686849556877
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,1.0,5.215547703180212,-1.8458824774411793
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,6.0,8.982332155477032,-0.9950879237990589
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,3.0,5.215547703180212,-0.9701327018907119
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,0.0,1.1590106007067138,-1.076573546352832
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,race_polling,14.0,10.431095406360424,1.10501959534183
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,safety_accident,4.0,1.4487632508833923,2.1195909251333807
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,1.0,1.7385159010600706,-0.5601063765862614
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,45.0,48.33057851239669,-0.4790807039301687
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,110.0,104.78394332939787,0.5095595343882743
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,2.0,7.107438016528926,-1.9157840990579666
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,110.0,107.0177095631641,0.28828504258969034
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,31.0,38.58323494687131,-1.2208300001817491
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,20.0,24.165289256198346,-0.847323335485172
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,67.0,62.54545454545455,0.5632556000928358
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,48.0,35.943329397874855,2.0110285876766394
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,14.0,6.4982290436835894,2.9428375757373972
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,45.0,54.01652892561984,-1.226806430297421
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,11.0,18.68240850059032,-1.7773827644855282
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,13.0,8.325855962219599,1.6198979088356158
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,53.0,41.39944903581267,1.8029402558107537
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,114.0,89.75678866587957,2.5589187374551066
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,2.0,6.088154269972452,-1.656854804934061
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,73.0,91.67020857929948,-1.9500020146673012
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,32.0,33.0499803227076,-0.18263985663074997
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,28.0,20.699724517906336,1.6045637114883307
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,41.0,53.57575757575758,-1.7181061659504728
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,23.0,30.78866587957497,-1.4036784692978987
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,7.0,5.566312475403384,0.6076740838191688
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,35.0,46.269972451790636,-1.6568120098482344
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,18.0,16.003148366784732,0.499163799759278
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,16.0,7.131837859110586,3.320724867472106
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,13.0,17.889807162534435,-1.1560827011121177
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,33.0,38.786304604486425,-0.9290992088608624
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,15.0,2.630853994490358,7.625904156486261
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,49.0,39.61314443132625,1.491421765891081
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,11.0,14.281778827233373,-0.8683966855852135
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,11.0,8.944903581267218,0.6871386394437791
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,15.0,23.151515151515152,-1.6941374026181308
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,12.0,13.304604486422669,-0.3576661858446737
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,3.0,2.4053522235340417,0.3834162003571907
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,20.0,19.994490358126722,0.0012321631071594292
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,8.0,6.91538764266037,0.4124452282289974
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,1.0,3.0818575364029908,-1.1858908755167432
JWO,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,42.0,37.7465564738292,0.6923122271429846
JWO,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,106.0,81.8370720188902,2.6710038751237515
JWO,daily,strict,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,2.0,5.550964187327824,-1.5071694399856252
