issue_type,weight_sum_JWO,share_JWO,total_weight_JWO,ci_low_JWO,ci_high_JWO,n_issue_rows_JWO,n_boot_JWO,candidate_JWO,source,window_type,weight_metric,filter_mode,grouping_JWO,source_scope,weight_sum_OSH,share_OSH,total_weight_OSH,ci_low_OSH,ci_high_OSH,n_issue_rows_OSH,n_boot_OSH,candidate_OSH,grouping_OSH,share_diff,share_diff_ci_low_conservative,share_diff_ci_high_conservative,candidate_a,candidate_b
safety_accident,78.69314718055995,0.025371983434018218,3101.5764843614807,0.008190417745194202,0.043801696459118786,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,161.79175946922805,0.037318746404497935,4335.401776779075,0.02339260240172165,0.05541382935812936,1040,300,OSH,candidate+source+window_type,-0.011946762970479717,-0.047223411612935154,0.020409094057397135,JWO,OSH
symbolic_event,47.69314718055995,0.015377066282593544,3101.5764843614807,0.0044733973536905695,0.028969143990270837,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,56.0,0.01291691125374876,4335.401776779075,0.005045651842012128,0.025272183826921032,1040,300,OSH,candidate+source+window_type,0.0024601550288447845,-0.02079878647323046,0.02392349214825871,JWO,OSH
administrative_notice,97.0,0.010676601348652238,9085.288176676635,0.005292835443643845,0.01757599243387912,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,759.6478098491278,0.06277275567685175,12101.552682500085,0.04155798748368887,0.0874237352619355,584,300,OSH,candidate+source+window_type,-0.052096154328199515,-0.08213089981829166,-0.023981995049809753,JWO,OSH
administrative_performance,2041.669796430639,0.22472262373272064,9085.288176676635,0.18938776157182888,0.26114036605463675,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,2018.961555899867,0.16683491853235197,12101.552682500085,0.1354257869426971,0.19707010000790628,584,300,OSH,candidate+source+window_type,0.05788770520036868,-0.007682338436077407,0.12571457911193964,JWO,OSH
campaign_strategy,747.53972077084,0.08228024320570174,9085.288176676635,0.053224041695948514,0.10810697220572527,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,401.23286795139984,0.033155486612194654,12101.552682500085,0.018906531872939673,0.0481027376286483,584,300,OSH,candidate+source+window_type,0.04912475659350708,0.005121304067300214,0.0892004403327856,JWO,OSH
candidate_positioning,736.4976871477802,0.08106486804001282,9085.288176676635,0.06116101863403139,0.10135589058748051,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,63.77258872223979,0.005269785654402892,12101.552682500085,0.0009958928067157267,0.01149899182499452,584,300,OSH,candidate+source+window_type,0.07579508238560993,0.04966202680903686,0.10035999778076479,JWO,OSH
candidate_selection,1131.8480690990953,0.12458031568054467,9085.288176676635,0.09826947289957609,0.1598216724383368,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,1090.7986731902515,0.09013708420801596,12101.552682500085,0.06721408318441018,0.1162450931912205,584,300,OSH,candidate+source+window_type,0.034443231472528715,-0.017975620291644415,0.09260758925392663,JWO,OSH
controversy_attack_defense,1126.783502069519,0.12402286863746928,9085.288176676635,0.09598491953409072,0.15403029289560566,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,1477.8930277054665,0.12212424855552878,12101.552682500085,0.09852236513058908,0.1500354249387742,584,300,OSH,candidate+source+window_type,0.0018986200819404997,-0.05405050540468348,0.055507927765016576,JWO,OSH
legal_election_rule,410.07944154167984,0.04513664658369542,9085.288176676635,0.02780666357824342,0.06660701063882249,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,57.484906649788,0.00475020918042329,12101.552682500085,0.0,0.013161295335147028,584,300,OSH,candidate+source+window_type,0.04038643740327213,0.014645368243096393,0.06660701063882249,JWO,OSH
media_column_summary,11.0,0.001210748606548192,9085.288176676635,0.0,0.003731698002788536,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,116.58351893845611,0.009633765352031743,12101.552682500085,0.0017439855891295613,0.019429636419127833,584,300,OSH,candidate+source+window_type,-0.008423016745483552,-0.019429636419127833,0.001987712413658975,JWO,OSH
media_photo_event,636.746925120099,0.07008549566481871,9085.288176676635,0.04979074718577376,0.08972903009214779,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,1668.6237151647567,0.13788509284248576,12101.552682500085,0.10657232494184579,0.1716747901461813,584,300,OSH,candidate+source+window_type,-0.06779959717766705,-0.12188404296040756,-0.016843294849698,JWO,OSH
policy_real_estate_tax,874.2345298897999,0.09622529444185354,9085.288176676635,0.0706193278251315,0.12274725365782778,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,1948.9121984524547,0.16104645821777513,12101.552682500085,0.12760882942958116,0.19206007590960514,584,300,OSH,candidate+source+window_type,-0.06482116377592159,-0.12144074808447364,-0.004861575771753376,JWO,OSH
policy_transport_infrastructure,409.69314718055995,0.04509412791465512,9085.288176676635,0.028465413687265784,0.06597496628919783,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,816.4109217817478,0.06746332005498354,12101.552682500085,0.05078600919471016,0.09000035804564603,584,300,OSH,candidate+source+window_type,-0.02236919214032842,-0.06153494435838025,0.01518895709448767,JWO,OSH
policy_welfare_livelihood,272.3862943611199,0.02998102966732287,9085.288176676635,0.014972122563286868,0.04539808942403353,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,39.846573590279974,0.0032926827354891114,12101.552682500085,0.0,0.0074497178986376944,584,300,OSH,candidate+source+window_type,0.026688346931833758,0.007522404664649173,0.04539808942403353,JWO,OSH
race_polling,141.07944154167984,0.015528339750835089,9085.288176676635,0.009020716129956982,0.0228101920711359,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,719.5752615387471,0.0594613997408214,12101.552682500085,0.04057599169133511,0.08422793836305811,584,300,OSH,candidate+source+window_type,-0.04393305998998631,-0.07520722223310113,-0.017765799620199214,JWO,OSH
regional_visit,93.15888308335967,0.010253817080069423,9085.288176676635,0.0022665847276290363,0.02295685697943953,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,480.2383246250395,0.03968402544902412,12101.552682500085,0.02643138702380265,0.056936663112626656,584,300,OSH,candidate+source+window_type,-0.0294302083689547,-0.05467007838499762,-0.003474530044363121,JWO,OSH
safety_accident,159.57073844046394,0.01756364083751434,9085.288176676635,0.0033462939066774373,0.03436009455935088,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,294.3378704890641,0.024322322780505896,12101.552682500085,0.010730450884943746,0.03843496926070714,584,300,OSH,candidate+source+window_type,-0.006758681942991555,-0.03508867535402971,0.023629643674407133,JWO,OSH
symbolic_event,42.0,0.0046228583159112786,9085.288176676635,0.0025155853318953587,0.007135680640950651,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,147.23286795139987,0.012166444407114107,12101.552682500085,0.004675590391555553,0.02089847092269052,584,300,OSH,candidate+source+window_type,-0.007543586091202828,-0.01838288559079516,0.002460090249395098,JWO,OSH
administrative_notice,155.0,0.01992907486408874,7777.581300540084,0.010852990849200194,0.03269069796982619,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,629.7060992262274,0.05531748947196539,11383.490198797961,0.03526989190063628,0.07439949071052093,720,300,OSH,candidate+source+window_type,-0.035388414607876645,-0.06354649986132074,-0.002579193930810089,JWO,OSH
administrative_performance,1540.8500605070503,0.19811429813019787,7777.581300540084,0.16907431497635442,0.2263620285050251,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,2111.630075659799,0.18549935378191623,11383.490198797961,0.1594531250954759,0.21594973404606088,720,300,OSH,candidate+source+window_type,0.012614944348281643,-0.046875419069706464,0.06690890340954919,JWO,OSH
campaign_strategy,421.6447233085041,0.0542128339152462,7777.581300540084,0.03670332662474715,0.07682095283356931,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,528.1588830833597,0.046396919912939406,11383.490198797961,0.031819041532670574,0.06416450743450933,720,300,OSH,candidate+source+window_type,0.007815914002306794,-0.027461180809762176,0.045001911300898735,JWO,OSH
candidate_positioning,344.27027587002,0.044264439363187816,7777.581300540084,0.031234889912635497,0.05868120737943221,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,82.77258872223979,0.007271283874868198,11383.490198797961,0.0016438390156979868,0.013719801145936942,720,300,OSH,candidate+source+window_type,0.03699315548831962,0.017515088766698557,0.05703736836373422,JWO,OSH
candidate_selection,1046.2104592181315,0.13451617138936,7777.581300540084,0.10269964129085708,0.1652806995724807,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,830.905270591306,0.07299213651354884,11383.490198797961,0.05192760947945991,0.09468960371728807,720,300,OSH,candidate+source+window_type,0.061524034875811165,0.00801003757356901,0.1133530900930208,JWO,OSH
controversy_attack_defense,863.3177661667194,0.1110008025382865,7777.581300540084,0.08676607975814073,0.14135060632044114,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,898.1095256359474,0.07889579645184595,11383.490198797961,0.05953795335543571,0.09960200235211485,720,300,OSH,candidate+source+window_type,0.03210500608644054,-0.01283592259397412,0.08181265296500542,JWO,OSH
debate_broadcast,64.0,0.008228779298720512,7777.581300540084,0.0034742051868940343,0.0144990972985368,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,156.0,0.013704057127968785,11383.490198797961,0.005489090082872784,0.02483727477070263,720,300,OSH,candidate+source+window_type,-0.005475277829248273,-0.021363069583808597,0.009010007215664017,JWO,OSH
legal_election_rule,314.1588830833597,0.04039287677539856,7777.581300540084,0.024331608961033712,0.05739112486632579,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,269.9012851051755,0.023709888653804585,11383.490198797961,0.012210410613586832,0.03722885261284535,720,300,OSH,candidate+source+window_type,0.016682988121593974,-0.012897243651811639,0.04518071425273896,JWO,OSH
media_column_summary,11.0,0.001414321441967588,7777.581300540084,0.0,0.005453795047269554,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,90.3862943611199,0.007940121419937114,11383.490198797961,0.0017388479776124506,0.016008375521123566,720,300,OSH,candidate+source+window_type,-0.006525799977969526,-0.016008375521123566,0.003714947069657103,JWO,OSH
media_photo_event,1184.2345453485887,0.1522625736186588,7777.581300540084,0.12241457156572708,0.18679085742920187,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,1853.73967184718,0.1628445792524094,11383.490198797961,0.1308844763235572,0.19190899286291507,720,300,OSH,candidate+source+window_type,-0.010582005633750585,-0.069494421297188,0.055906381105644665,JWO,OSH
policy_real_estate_tax,563.818048828256,0.072492723256921,7777.581300540084,0.049614442342497705,0.09918301168033573,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,1622.2135945982552,0.14250581906501336,11383.490198797961,0.11461207113363546,0.168992934998087,720,300,OSH,candidate+source+window_type,-0.07001309580809237,-0.11937849265558931,-0.015429059453299726,JWO,OSH
policy_transport_infrastructure,340.484906649788,0.043777736740102526,7777.581300540084,0.02523181126454349,0.06389079554279507,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,837.3615643343355,0.07355929945130156,11383.490198797961,0.053490087521310896,0.09459751627438578,720,300,OSH,candidate+source+window_type,-0.029781562711199035,-0.0693657050098423,0.010400708021484177,JWO,OSH
policy_welfare_livelihood,101.0,0.012986042330793307,7777.581300540084,0.006220683466267369,0.021932377952517262,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,79.69314718055995,0.0070007656517308845,11383.490198797961,0.0025727388504221795,0.013522273355048275,720,300,OSH,candidate+source+window_type,0.005985276679062423,-0.007301589888780906,0.019359639102095084,JWO,OSH
race_polling,279.85748693755926,0.03598258586099584,7777.581300540084,0.020450097140444237,0.05187488633708979,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,710.1697964306389,0.062385945261816914,11383.490198797961,0.04461989455088674,0.08201754004851462,720,300,OSH,candidate+source+window_type,-0.026403359400821072,-0.06156744290807038,0.007254991786203049,JWO,OSH
regional_visit,307.169796430639,0.03949425721969744,7777.581300540084,0.0249975398322761,0.05564914900670842,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,388.46573590279974,0.03412536305814361,11383.490198797961,0.01953283882531398,0.049017598242628406,720,300,OSH,candidate+source+window_type,0.005368894161553832,-0.024020058410352305,0.03611631018139444,JWO,OSH
safety_accident,166.56434819146784,0.021415957192231654,7777.581300540084,0.007360090568331462,0.036623375146619855,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,239.27666611901606,0.021019622447980186,11383.490198797961,0.01019575639214551,0.03451398990990083,720,300,OSH,candidate+source+window_type,0.00039633474425146767,-0.02715389934156937,0.026427618754474344,JWO,OSH
symbolic_event,74.0,0.009514526064145592,7777.581300540084,0.002904897307724451,0.018212042049392467,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source,55.0,0.004831558602809508,11383.490198797961,0.001802383768246185,0.00804207548783302,720,300,OSH,candidate+source+window_type,0.0046829674613360845,-0.005137178180108569,0.01640965828114628,JWO,OSH
administrative_notice,49.386294361119894,0.034480778913873626,1432.2847660859804,0.005182561287874852,0.08200011375140692,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,140.71138435219177,0.06979324489819498,2016.1175276696572,0.025324854662069272,0.13068326978464567,78,300,OSH,candidate+source+window_type,-0.035312465984321355,-0.1255007084967708,0.056675259089337654,JWO,OSH
administrative_performance,211.74785869545542,0.14783921724874657,1432.2847660859804,0.09026928896165606,0.22184119665399693,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,503.7095172014789,0.24984134619557366,2016.1175276696572,0.1511863106592612,0.36654992356260063,78,300,OSH,candidate+source+window_type,-0.10200212894682709,-0.27628063460094454,0.07065488599473574,JWO,OSH
campaign_strategy,96.484906649788,0.06736433210377103,1432.2847660859804,0.0015072808774431303,0.148422568754916,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,76.07944154167984,0.03773561833452079,2016.1175276696572,0.0,0.08235393125013163,78,300,OSH,candidate+source+window_type,0.02962871376925024,-0.0808466503726885,0.148422568754916,JWO,OSH
candidate_positioning,138.44588046476198,0.09666086224116904,1432.2847660859804,0.03995949319991786,0.15602858918326598,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,61.0,0.030256172650067307,2016.1175276696572,0.0,0.0723166682013324,78,300,OSH,candidate+source+window_type,0.06640468959110174,-0.03235717500141454,0.15602858918326598,JWO,OSH
candidate_selection,184.80013598972388,0.12902471656856979,1432.2847660859804,0.05532197414008892,0.2255291330309886,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,118.6337073550684,0.05884265462053294,2016.1175276696572,0.011985224926049984,0.12637404322387502,78,300,OSH,candidate+source+window_type,0.07018206194803685,-0.0710520690837861,0.21354390810493862,JWO,OSH
controversy_attack_defense,196.85203026391963,0.1374391705651239,1432.2847660859804,0.06422655296127779,0.22029609441937917,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,154.7615497661615,0.0767621667101142,2016.1175276696572,0.03100225094591667,0.13729649993453244,78,300,OSH,candidate+source+window_type,0.060677003855009695,-0.07306994697325465,0.1892938434734625,JWO,OSH
debate_broadcast,19.0,0.0132655184568649,1432.2847660859804,0.0,0.04103654365684729,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,79.28512458263658,0.03932564619597292,2016.1175276696572,0.0,0.09122539476912829,78,300,OSH,candidate+source+window_type,-0.026060127739108017,-0.09122539476912829,0.04103654365684729,JWO,OSH
legal_election_rule,81.3862943611199,0.05682270473596188,1432.2847660859804,0.013727679480738674,0.1163598268360995,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,88.23286795139987,0.0437637522319368,2016.1175276696572,0.0,0.09623290497572087,78,300,OSH,candidate+source+window_type,0.013058952504025084,-0.0825052254949822,0.1163598268360995,JWO,OSH
media_photo_event,42.386294361119894,0.02959348264029182,1432.2847660859804,0.003126417333399358,0.06732977684563318,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,65.69314718055995,0.032583986934775475,2016.1175276696572,0.0,0.09065893687651366,78,300,OSH,candidate+source+window_type,-0.002990504294483654,-0.0875325195431143,0.06732977684563318,JWO,OSH
policy_real_estate_tax,148.61916231251976,0.10376369687897533,1432.2847660859804,0.029545970793884248,0.18048852435916882,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,289.4903633234277,0.14358803956138264,2016.1175276696572,0.06616698334016781,0.21271447551111397,78,300,OSH,candidate+source+window_type,-0.03982434268240731,-0.18316850471722973,0.11432154101900101,JWO,OSH
policy_transport_infrastructure,117.484906649788,0.08202622092451645,1432.2847660859804,0.0161636416065538,0.15813122405640687,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,163.54517744447958,0.08111887089911586,2016.1175276696572,0.025752019119193344,0.14602344794360816,78,300,OSH,candidate+source+window_type,0.0009073500254005856,-0.12985980633705435,0.13237920493721353,JWO,OSH
policy_welfare_livelihood,11.0,0.007680037001342837,1432.2847660859804,0.0,0.019574994666369645,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,48.386294361119894,0.023999738952246257,2016.1175276696572,0.0,0.06754311191511554,78,300,OSH,candidate+source+window_type,-0.01631970195090342,-0.06754311191511554,0.019574994666369645,JWO,OSH
race_polling,72.08583179067594,0.05032925958408791,1432.2847660859804,0.014484648082061893,0.10290052910806545,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,128.3862943611199,0.06367996537856403,2016.1175276696572,0.014556947590353376,0.1270477486073944,78,300,OSH,candidate+source+window_type,-0.013350705794476121,-0.11256310052533251,0.08834358151771207,JWO,OSH
regional_visit,26.0,0.018152814730446706,1432.2847660859804,0.0,0.05722989015961519,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,43.386294361119894,0.021519724800601398,2016.1175276696572,0.0,0.059195586373071894,78,300,OSH,candidate+source+window_type,-0.003366910070154692,-0.059195586373071894,0.05722989015961519,JWO,OSH
safety_accident,3.0,0.0020945555458207737,1432.2847660859804,0.0,0.00661163074103627,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,33.69314718055995,0.016711896364248364,2016.1175276696572,0.0,0.051352799955234466,78,300,OSH,candidate+source+window_type,-0.01461734081842759,-0.051352799955234466,0.00661163074103627,JWO,OSH
symbolic_event,7.605170185988092,0.005309817129990721,1432.2847660859804,0.0,0.016168260564444554,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source,21.12321670665348,0.010477175272152358,2016.1175276696572,0.0,0.03729027418596243,78,300,OSH,candidate+source+window_type,-0.005167358142161637,-0.03729027418596243,0.016168260564444554,JWO,OSH
administrative_notice,111.85203026391962,0.021279060132647434,5256.4365891475845,0.011235488749910849,0.03413856070056437,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,413.63595366156227,0.0578273869663252,7152.942150099851,0.035561442987654825,0.07923984024183396,926,300,OSH,candidate+source+window_type,-0.03654832683367777,-0.06800435149192312,-0.0014228822870904559,JWO,OSH
administrative_performance,927.9522640490461,0.17653637560565122,5256.4365891475845,0.1487687104521766,0.20869348218594494,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,1579.7096577919312,0.2208475372291218,7152.942150099851,0.1911790260796926,0.25353272681749106,926,300,OSH,candidate+source+window_type,-0.04431116162347057,-0.10476401636531446,0.017514456106252352,JWO,OSH
campaign_strategy,443.02569743242447,0.08428251533502627,5256.4365891475845,0.05683157905180107,0.1162061956000252,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,468.789867499015,0.06553804821313576,7152.942150099851,0.04617661727280469,0.08627999892058161,926,300,OSH,candidate+source+window_type,0.018744467121890512,-0.029448419868780537,0.07002957832722051,JWO,OSH
candidate_positioning,146.47036547582732,0.0278649543263262,5256.4365891475845,0.01963670963024016,0.03617049531532233,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,111.94380964566325,0.01565003704721708,7152.942150099851,0.004889800512471073,0.030143397276250823,926,300,OSH,candidate+source+window_type,0.01221491727910912,-0.010506687646010662,0.031280694802851255,JWO,OSH
candidate_selection,770.9650756606432,0.1466706698702262,5256.4365891475845,0.11657871792293537,0.17807574064332704,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,613.2139830574276,0.08572891688336493,7152.942150099851,0.06315190449089142,0.10991433652965145,926,300,OSH,candidate+source+window_type,0.060941752986861275,0.006664381393283916,0.11492383615243562,JWO,OSH
community_reaction,10.0,0.0019024294938981962,5256.4365891475845,0.00017921086579934394,0.0038726320566529033,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,11.791759469228055,0.0016485187803543817,7152.942150099851,0.0,0.0038050801638142297,926,300,OSH,candidate+source+window_type,0.0002539107135438145,-0.0036258692980148857,0.0038726320566529033,JWO,OSH
controversy_attack_defense,502.47521867013745,0.09559236759510151,5256.4365891475845,0.0676496823623461,0.12309890784421894,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,445.15330080092104,0.06223359443703973,7152.942150099851,0.04492386764238925,0.07978176390431403,926,300,OSH,candidate+source+window_type,0.03335877315806178,-0.012132081541967932,0.07817504020182969,JWO,OSH
debate_broadcast,139.5950334517291,0.02655697088402748,5256.4365891475845,0.01387601744252936,0.039889981485604735,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,184.8747267240895,0.025845969790418165,7152.942150099851,0.0124432034386357,0.03928321527578619,926,300,OSH,candidate+source+window_type,0.000711001093609314,-0.02540719783325683,0.027446778046969034,JWO,OSH
legal_election_rule,113.97599424332287,0.021683129304486844,5256.4365891475845,0.012808326151309857,0.032297378295330276,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,134.5634146161114,0.018812316916925295,7152.942150099851,0.009072664938335126,0.030194005265482056,926,300,OSH,candidate+source+window_type,0.002870812387561549,-0.0173856791141722,0.02322471335699515,JWO,OSH
media_column_summary,2.0,0.00038048589877963927,5256.4365891475845,0.0,0.0014800971444730337,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,42.791759469228055,0.005982399769391495,7152.942150099851,0.00027881331281871656,0.014343110214860549,926,300,OSH,candidate+source+window_type,-0.005601913870611856,-0.014343110214860549,0.001201283831654317,JWO,OSH
media_photo_event,528.0995008757396,0.10046720661789234,5256.4365891475845,0.07530400485694498,0.12849211037688693,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,642.5891357036588,0.08983563996735087,7152.942150099851,0.0701065506862142,0.11515998254149815,926,300,OSH,candidate+source+window_type,0.010631566650541463,-0.039855977684553165,0.05838555969067273,JWO,OSH
policy_real_estate_tax,416.93206685977555,0.07931838609459717,5256.4365891475845,0.05931678793034373,0.10199409535937748,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,853.0678124268924,0.11926110885923831,7152.942150099851,0.09422310268369223,0.14240888615019753,926,300,OSH,candidate+source+window_type,-0.03994272276464114,-0.0830920982198538,0.007770992675685248,JWO,OSH
policy_transport_infrastructure,224.54095572331866,0.04271733367561304,5256.4365891475845,0.025241521655340694,0.0664219679665633,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,474.8374507189458,0.06638351614689311,7152.942150099851,0.04667706405097753,0.08762749625145283,926,300,OSH,candidate+source+window_type,-0.02366618247128007,-0.062385974596112136,0.019744903915585768,JWO,OSH
policy_welfare_livelihood,58.386294361119894,0.011107580843201643,5256.4365891475845,0.003920326843779766,0.022152296095893784,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,128.5517583444421,0.017971871664395834,7152.942150099851,0.00888612483184871,0.0289966790695523,926,300,OSH,candidate+source+window_type,-0.006864290821194191,-0.025076352225772532,0.013266171264045074,JWO,OSH
race_polling,206.7725887222398,0.039337027131487054,5256.4365891475845,0.023322685593614285,0.05966505792196181,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,328.9682988214512,0.04599062762123122,7152.942150099851,0.02665995961699633,0.0647650168529678,926,300,OSH,candidate+source+window_type,-0.0066536004897441645,-0.04144233125935352,0.03300509830496548,JWO,OSH
regional_visit,262.3429020522851,0.04990888743791128,5256.4365891475845,0.029672549374355685,0.07216718603951726,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,362.40362185436084,0.05066497313267128,7152.942150099851,0.03562459297268084,0.06399533982424457,926,300,OSH,candidate+source+window_type,-0.0007560856947599962,-0.03432279044988889,0.03654259306683642,JWO,OSH
safety_accident,250.7029670996636,0.04769447188181891,5256.4365891475845,0.02484169203574314,0.0741997707072148,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,286.1374453437896,0.04000276240732567,7152.942150099851,0.023800962702215333,0.0579835488810136,926,300,OSH,candidate+source+window_type,0.007691709474493241,-0.03314185684527046,0.05039880800499946,JWO,OSH
symbolic_event,140.3476342063928,0.026700147871307704,5256.4365891475845,0.012390738727836248,0.04347942201767194,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source,69.91839415113304,0.009774774167599976,7152.942150099851,0.003393738216882143,0.01763520505793347,926,300,OSH,candidate+source+window_type,0.016925373703707728,-0.005244466330097224,0.04008568380078979,JWO,OSH
administrative_notice,349.84099162913805,0.022661495175166968,15437.683565226647,0.01212778647408481,0.03396907524588648,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,2042.574671181177,0.10588285786572649,19290.891012513403,0.07966898743900291,0.13445115560957588,580,300,OSH,candidate+source+window_type,-0.08322136269055952,-0.12232336913549106,-0.045699912193116435,JWO,OSH
administrative_performance,2108.098266060861,0.13655534893909527,15437.683565226647,0.10817452550949941,0.16444719899075644,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source,3860.988168904957,0.2001456628623558,19290.891012513403,0.169077970458745,0.23118001132732555,580,300,OSH,candidate+source+window_type,-0.06359031392326053,-0.12300548581782614,-0.00463077146798857,JWO,OSH
