issue_type,weight_sum,share,total_weight,ci_low,ci_high,n_issue_rows,n_boot,candidate,source,window_type,weight_metric,filter_mode,grouping,source_scope
safety_accident,25.693147180559947,0.022044167617447874,1165.5303854713898,0.0,0.06862237529542428,145,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,6.0,0.005147870939094691,1165.5303854713898,0.0,0.014450701413419755,145,300,JWO,bigkinds_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,68.0,0.021924334396673476,3101.5764843614807,0.011134896944158902,0.03425196309808162,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,559.4688797242195,0.1803821000530306,3101.5764843614807,0.15170880127460465,0.21561060503491924,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,166.16527333235575,0.05357445614195907,3101.5764843614807,0.034424827939092656,0.07722738207644395,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,75.484906649788,0.024337593166053433,3101.5764843614807,0.015354725375504509,0.03444634360023601,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,568.3670162834283,0.1832510077211388,3101.5764843614807,0.14366300050768419,0.22129611869998395,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,4.0,0.0012896667292160867,3101.5764843614807,0.0,0.0036819692979848944,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,274.69314718055995,0.08856565316560647,3101.5764843614807,0.07081919902527307,0.1077229645064487,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,109.42370227974,0.035280027054456785,3101.5764843614807,0.021114264576006354,0.052299885559384224,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,76.69314718055995,0.024727150069410172,3101.5764843614807,0.013015366255005231,0.0395889832253624,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,4.0,0.0012896667292160867,3101.5764843614807,0.0,0.003326570677655467,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,391.63116532404194,0.12626842101063543,3101.5764843614807,0.09619762921020443,0.15711785093040873,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,202.63833305950803,0.06533397905266393,3101.5764843614807,0.05117322214333035,0.08270642915226135,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,184.07944154167984,0.05935028282224552,3101.5764843614807,0.040065837623251624,0.08462410082927398,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,44.846573590279974,0.014459283469681228,3101.5764843614807,0.00825869920626419,0.021796943071180887,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,117.69314718055995,0.037946234043875066,3101.5764843614807,0.023195139320599748,0.05652958880606533,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,128.00545667363966,0.04127109465752609,3101.5764843614807,0.025380234172740986,0.059516844435674184,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,78.69314718055995,0.025371983434018218,3101.5764843614807,0.008190417745194202,0.043801696459118786,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,47.69314718055995,0.015377066282593544,3101.5764843614807,0.0044733973536905695,0.028969143990270837,1001,300,JWO,bigkinds_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,97.0,0.010676601348652238,9085.288176676635,0.005292835443643845,0.01757599243387912,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,2041.669796430639,0.22472262373272064,9085.288176676635,0.18938776157182888,0.26114036605463675,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,747.53972077084,0.08228024320570174,9085.288176676635,0.053224041695948514,0.10810697220572527,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,736.4976871477802,0.08106486804001282,9085.288176676635,0.06116101863403139,0.10135589058748051,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,1131.8480690990953,0.12458031568054467,9085.288176676635,0.09826947289957609,0.1598216724383368,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,1126.783502069519,0.12402286863746928,9085.288176676635,0.09598491953409072,0.15403029289560566,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,154.0,0.016950480491674687,9085.288176676635,0.007041815092026334,0.027554912242716355,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,410.07944154167984,0.04513664658369542,9085.288176676635,0.02780666357824342,0.06660701063882249,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,11.0,0.001210748606548192,9085.288176676635,0.0,0.003731698002788536,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,636.746925120099,0.07008549566481871,9085.288176676635,0.04979074718577376,0.08972903009214779,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,874.2345298897999,0.09622529444185354,9085.288176676635,0.0706193278251315,0.12274725365782778,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,409.69314718055995,0.04509412791465512,9085.288176676635,0.028465413687265784,0.06597496628919783,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,272.3862943611199,0.02998102966732287,9085.288176676635,0.014972122563286868,0.04539808942403353,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,141.07944154167984,0.015528339750835089,9085.288176676635,0.009020716129956982,0.0228101920711359,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,93.15888308335967,0.010253817080069423,9085.288176676635,0.0022665847276290363,0.02295685697943953,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,159.57073844046394,0.01756364083751434,9085.288176676635,0.0033462939066774373,0.03436009455935088,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,42.0,0.0046228583159112786,9085.288176676635,0.0025155853318953587,0.007135680640950651,795,300,JWO,bigkinds_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,155.0,0.01992907486408874,7777.581300540084,0.010852990849200194,0.03269069796982619,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,1540.8500605070503,0.19811429813019787,7777.581300540084,0.16907431497635442,0.2263620285050251,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,421.6447233085041,0.0542128339152462,7777.581300540084,0.03670332662474715,0.07682095283356931,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,344.27027587002,0.044264439363187816,7777.581300540084,0.031234889912635497,0.05868120737943221,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,1046.2104592181315,0.13451617138936,7777.581300540084,0.10269964129085708,0.1652806995724807,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,863.3177661667194,0.1110008025382865,7777.581300540084,0.08676607975814073,0.14135060632044114,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,64.0,0.008228779298720512,7777.581300540084,0.0034742051868940343,0.0144990972985368,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,314.1588830833597,0.04039287677539856,7777.581300540084,0.024331608961033712,0.05739112486632579,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,11.0,0.001414321441967588,7777.581300540084,0.0,0.005453795047269554,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,1184.2345453485887,0.1522625736186588,7777.581300540084,0.12241457156572708,0.18679085742920187,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,563.818048828256,0.072492723256921,7777.581300540084,0.049614442342497705,0.09918301168033573,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,340.484906649788,0.043777736740102526,7777.581300540084,0.02523181126454349,0.06389079554279507,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,101.0,0.012986042330793307,7777.581300540084,0.006220683466267369,0.021932377952517262,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,279.85748693755926,0.03598258586099584,7777.581300540084,0.020450097140444237,0.05187488633708979,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,307.169796430639,0.03949425721969744,7777.581300540084,0.0249975398322761,0.05564914900670842,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,166.56434819146784,0.021415957192231654,7777.581300540084,0.007360090568331462,0.036623375146619855,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,74.0,0.009514526064145592,7777.581300540084,0.002904897307724451,0.018212042049392467,980,300,JWO,bigkinds_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,49.386294361119894,0.034480778913873626,1432.2847660859804,0.005182561287874852,0.08200011375140692,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,211.74785869545542,0.14783921724874657,1432.2847660859804,0.09026928896165606,0.22184119665399693,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,96.484906649788,0.06736433210377103,1432.2847660859804,0.0015072808774431303,0.148422568754916,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,138.44588046476198,0.09666086224116904,1432.2847660859804,0.03995949319991786,0.15602858918326598,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,184.80013598972388,0.12902471656856979,1432.2847660859804,0.05532197414008892,0.2255291330309886,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,26.0,0.018152814730446706,1432.2847660859804,0.0,0.07174718038126611,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,196.85203026391963,0.1374391705651239,1432.2847660859804,0.06422655296127779,0.22029609441937917,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,19.0,0.0132655184568649,1432.2847660859804,0.0,0.04103654365684729,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,81.3862943611199,0.05682270473596188,1432.2847660859804,0.013727679480738674,0.1163598268360995,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,42.386294361119894,0.02959348264029182,1432.2847660859804,0.003126417333399358,0.06732977684563318,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,148.61916231251976,0.10376369687897533,1432.2847660859804,0.029545970793884248,0.18048852435916882,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,117.484906649788,0.08202622092451645,1432.2847660859804,0.0161636416065538,0.15813122405640687,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,11.0,0.007680037001342837,1432.2847660859804,0.0,0.019574994666369645,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,72.08583179067594,0.05032925958408791,1432.2847660859804,0.014484648082061893,0.10290052910806545,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,26.0,0.018152814730446706,1432.2847660859804,0.0,0.05722989015961519,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,3.0,0.0020945555458207737,1432.2847660859804,0.0,0.00661163074103627,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,7.605170185988092,0.005309817129990721,1432.2847660859804,0.0,0.016168260564444554,104,300,JWO,daum_article,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,111.85203026391962,0.021279060132647434,5256.4365891475845,0.011235488749910849,0.03413856070056437,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,927.9522640490461,0.17653637560565122,5256.4365891475845,0.1487687104521766,0.20869348218594494,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,443.02569743242447,0.08428251533502627,5256.4365891475845,0.05683157905180107,0.1162061956000252,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,146.47036547582732,0.0278649543263262,5256.4365891475845,0.01963670963024016,0.03617049531532233,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,770.9650756606432,0.1466706698702262,5256.4365891475845,0.11657871792293537,0.17807574064332704,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,10.0,0.0019024294938981962,5256.4365891475845,0.00017921086579934394,0.0038726320566529033,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,502.47521867013745,0.09559236759510151,5256.4365891475845,0.0676496823623461,0.12309890784421894,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,139.5950334517291,0.02655697088402748,5256.4365891475845,0.01387601744252936,0.039889981485604735,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,113.97599424332287,0.021683129304486844,5256.4365891475845,0.012808326151309857,0.032297378295330276,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,2.0,0.00038048589877963927,5256.4365891475845,0.0,0.0014800971444730337,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,528.0995008757396,0.10046720661789234,5256.4365891475845,0.07530400485694498,0.12849211037688693,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,416.93206685977555,0.07931838609459717,5256.4365891475845,0.05931678793034373,0.10199409535937748,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,224.54095572331866,0.04271733367561304,5256.4365891475845,0.025241521655340694,0.0664219679665633,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,58.386294361119894,0.011107580843201643,5256.4365891475845,0.003920326843779766,0.022152296095893784,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,206.7725887222398,0.039337027131487054,5256.4365891475845,0.023322685593614285,0.05966505792196181,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,262.3429020522851,0.04990888743791128,5256.4365891475845,0.029672549374355685,0.07216718603951726,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,250.7029670996636,0.04769447188181891,5256.4365891475845,0.02484169203574314,0.0741997707072148,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,140.3476342063928,0.026700147871307704,5256.4365891475845,0.012390738727836248,0.04347942201767194,984,300,JWO,daum_article,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,349.84099162913805,0.022661495175166968,15437.683565226647,0.01212778647408481,0.03396907524588648,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,2108.098266060861,0.13655534893909527,15437.683565226647,0.10817452550949941,0.16444719899075644,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,800.9570190952381,0.05188323855137129,15437.683565226647,0.03307541270669543,0.07622173753442574,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,1532.1786014984923,0.09924925556511092,15437.683565226647,0.07710343308647166,0.1251568307960773,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,2152.7792111253116,0.1394496267545244,15437.683565226647,0.10863650742941662,0.17116214261576443,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,2621.104732471663,0.16978614190380845,15437.683565226647,0.13494906271515578,0.20963915337850475,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,404.3007458146232,0.026189210583724483,15437.683565226647,0.012068621752979371,0.04188776404423581,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,524.0409974415469,0.03394557190056339,15437.683565226647,0.01885025862058874,0.048851161476735634,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,16.0,0.0010364249229748413,15437.683565226647,0.0,0.00312823152308734,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,1188.653608213561,0.07699688902103169,15437.683565226647,0.05119661283116293,0.10398302254766674,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,1651.828296153262,0.10699975091301923,15437.683565226647,0.08130601581748517,0.13599391873431926,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,598.7052918731858,0.03878206787589353,15437.683565226647,0.023968819846329897,0.055635974781589506,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,181.3862943611199,0.011749579760119722,15437.683565226647,0.0034645167285069943,0.021911947479568483,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,376.2383246250395,0.02437142353873062,15437.683565226647,0.01389308059539444,0.03646801867450708,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,246.00805218739612,0.015935554783719545,15437.683565226647,0.003475937268113025,0.03341020286435992,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,541.5372817462675,0.03507892097011751,15437.683565226647,0.015425191134614998,0.055202343485408964,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,144.02585092994047,0.009329498841028095,15437.683565226647,0.0030403912318294835,0.017282123479738804,616,300,JWO,daum_article,rolling_14d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,245.46573590279974,0.02224391871987346,11035.183997660108,0.01359945271645953,0.030995578819892837,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,1743.0120755831892,0.15795043163329006,11035.183997660108,0.13271290194575155,0.1880980685036387,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,800.9449806666353,0.07258102636407938,11035.183997660108,0.048031795801843226,0.09991297274477134,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,906.8214999213285,0.08217547619628365,11035.183997660108,0.06322141507234219,0.10381174715544371,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,1781.530110310608,0.16144090671151132,11035.183997660108,0.1261081337596344,0.19786721448253136,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,51.0,0.004621581299488436,11035.183997660108,0.0,0.0120268703678157,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,1802.8983817729497,0.16337728325646722,11035.183997660108,0.129882557685657,0.19682418501298682,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,213.07377362545256,0.019308583678408313,11035.183997660108,0.009631918432433644,0.03129321756062584,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,434.8723899581015,0.03940780598223931,11035.183997660108,0.025687936158884903,0.05341080932516283,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,15.0,0.001359288617496599,11035.183997660108,0.0,0.004104945031819075,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
media_photo_event,443.1906694303807,0.040161602155827626,11035.183997660108,0.023885815515614205,0.05647725490999477,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,1105.4330196365217,0.1001735013997879,11035.183997660108,0.07520367119042091,0.13164318884899934,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,404.2574953720278,0.03663350746645876,11035.183997660108,0.02159006557067828,0.05413831071683979,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,261.46573590279974,0.0236938265785365,11035.183997660108,0.010482495535828086,0.04074572464020039,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,424.6364659087951,0.03848023431225385,11035.183997660108,0.023882838271815348,0.055188641677570836,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,127.3862943611199,0.01154364933000943,11035.183997660108,0.0037984270533487595,0.020519527275796565,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,107.56434819146784,0.009747399609673541,11035.183997660108,0.0018722834568567035,0.019770987671393542,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
symbolic_event,166.63102111592855,0.015099976688314474,11035.183997660108,0.0057088603955870836,0.02661117953446967,735,300,JWO,daum_article,rolling_7d,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,42.564348191467836,0.2499730734122909,170.27573254365961,0.15426899237854375,0.3342820083663384,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,5.693147180559945,0.0334348711675646,170.27573254365961,0.0,0.07620555362325906,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,12.0,0.07047392967123565,170.27573254365961,0.02269031219624941,0.12767649114902288,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,12.938795629951992,0.07598731443797732,170.27573254365961,0.020573768433120716,0.14233036989177444,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,24.0,0.1409478593424713,170.27573254365961,0.05816768327386692,0.23870290621933948,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,21.0,0.12332937692466239,170.27573254365961,0.05049458424172404,0.2111568284055207,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,8.0,0.04698261978082377,170.27573254365961,0.01095084995021734,0.10041282683573062,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
legal_election_rule,4.693147180559945,0.027562043694961624,170.27573254365961,0.0,0.06784317689335598,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
media_column_summary,4.0,0.023491309890411885,170.27573254365961,0.0,0.07267591940010644,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_real_estate_tax,6.0,0.03523696483561783,170.27573254365961,0.0,0.07712252721455085,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_transport_infrastructure,8.693147180559945,0.05105335358537351,170.27573254365961,0.005692133147256239,0.10559967567754934,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
policy_welfare_livelihood,1.0,0.005872827472602971,170.27573254365961,0.0,0.02346708695771335,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
race_polling,13.693147180559945,0.08041749094838836,170.27573254365961,0.029482208538006267,0.1473100607698052,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
regional_visit,2.0,0.011745654945205942,170.27573254365961,0.0,0.03591523409906179,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
safety_accident,4.0,0.023491309890411885,170.27573254365961,0.0,0.07328184153637929,81,300,JWO,daum_blog_cafe,calendar_week,doc_count_weighted,strict,candidate+source+window_type,source
administrative_notice,5.0,0.012356280390171713,404.6525201853659,0.0,0.03254789580189441,296,300,JWO,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
administrative_performance,77.71777460118787,0.19206052285448857,404.6525201853659,0.14723800627171568,0.23581251852597837,296,300,JWO,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
campaign_strategy,30.38629436111989,0.0750923146288582,404.6525201853659,0.03384022062477664,0.13225998715687542,296,300,JWO,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_positioning,9.0,0.022241304702309082,404.6525201853659,0.009955220639222006,0.03823600607906728,296,300,JWO,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
candidate_selection,50.270275870019965,0.12423072478824998,404.6525201853659,0.08605464905294112,0.17093022676320835,296,300,JWO,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
community_reaction,48.08755032994728,0.11883665103066456,404.6525201853659,0.06959945230078167,0.16576594293259247,296,300,JWO,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
controversy_attack_defense,71.03174193973123,0.17553762400192774,404.6525201853659,0.13225643836285908,0.2188342815021616,296,300,JWO,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
debate_broadcast,13.0,0.03212632901444645,404.6525201853659,0.01257245096310492,0.05327321081920137,296,300,JWO,daum_blog_cafe,daily,doc_count_weighted,strict,candidate+source+window_type,source
