candidate,window_type,filter_mode,weight_metric,distribution_unit,group_scope,source,issue_type,observed
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,administrative_performance,475.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,campaign_strategy,300.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,candidate_positioning,37.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,candidate_selection,352.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,community_reaction,4.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,controversy_attack_defense,216.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,debate_broadcast,117.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,legal_election_rule,52.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,media_column_summary,35.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,media_photo_event,77.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,policy_real_estate_tax,418.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,policy_transport_infrastructure,261.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,policy_welfare_livelihood,67.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,race_polling,226.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,regional_visit,111.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,safety_accident,89.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_article,symbolic_event,32.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,administrative_notice,34.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,administrative_performance,115.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,campaign_strategy,49.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,candidate_positioning,5.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,candidate_selection,75.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,community_reaction,201.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,controversy_attack_defense,79.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,debate_broadcast,18.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,legal_election_rule,22.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,media_column_summary,25.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,media_photo_event,8.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,policy_real_estate_tax,70.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,policy_transport_infrastructure,89.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,policy_welfare_livelihood,17.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,race_polling,62.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,regional_visit,20.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,safety_accident,37.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,daum_blog_cafe,symbolic_event,13.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,administrative_notice,146.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,administrative_performance,488.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,campaign_strategy,299.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,candidate_positioning,47.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,candidate_selection,314.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,community_reaction,4.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,controversy_attack_defense,280.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,debate_broadcast,109.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,legal_election_rule,51.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,media_column_summary,21.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,media_photo_event,66.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,policy_real_estate_tax,380.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,policy_transport_infrastructure,274.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,policy_welfare_livelihood,63.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,race_polling,251.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,regional_visit,109.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,safety_accident,80.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_article,symbolic_event,46.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,administrative_notice,83.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,administrative_performance,430.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,campaign_strategy,158.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,candidate_positioning,34.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,candidate_selection,245.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,community_reaction,108.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,controversy_attack_defense,105.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,debate_broadcast,69.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,legal_election_rule,29.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,media_column_summary,25.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,media_photo_event,18.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,policy_real_estate_tax,713.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,policy_transport_infrastructure,222.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,policy_welfare_livelihood,26.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,race_polling,215.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,regional_visit,48.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,safety_accident,45.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,naver_blog_cafe,symbolic_event,16.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,administrative_notice,98.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,administrative_performance,236.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,campaign_strategy,162.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,candidate_positioning,19.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,candidate_selection,263.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,community_reaction,3.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,controversy_attack_defense,134.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,debate_broadcast,278.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,legal_election_rule,45.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,media_column_summary,8.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,media_photo_event,7.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,policy_real_estate_tax,161.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,policy_transport_infrastructure,125.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,policy_welfare_livelihood,17.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,race_polling,184.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,regional_visit,20.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,safety_accident,125.0
OSH,ALL,balanced,row_count,stable_issue,candidate_overall,youtube,symbolic_event,5.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,administrative_notice,162.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,administrative_performance,821.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,campaign_strategy,319.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,candidate_positioning,82.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,candidate_selection,480.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,community_reaction,8.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,controversy_attack_defense,452.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,debate_broadcast,180.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,legal_election_rule,81.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,media_column_summary,43.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,media_photo_event,289.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,policy_real_estate_tax,732.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,policy_transport_infrastructure,372.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,policy_welfare_livelihood,95.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,race_polling,245.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,regional_visit,118.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,safety_accident,144.0
ALL,ALL,balanced,row_count,stable_issue,overall,bigkinds_article,symbolic_event,50.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,administrative_notice,154.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,administrative_performance,1144.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,campaign_strategy,522.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,candidate_positioning,159.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,candidate_selection,721.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,community_reaction,15.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,controversy_attack_defense,505.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,debate_broadcast,249.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,legal_election_rule,124.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,media_column_summary,37.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,media_photo_event,157.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,policy_real_estate_tax,700.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,policy_transport_infrastructure,402.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,policy_welfare_livelihood,102.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,race_polling,469.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,regional_visit,177.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,safety_accident,153.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_article,symbolic_event,79.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,administrative_notice,41.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,administrative_performance,285.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,campaign_strategy,90.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,candidate_positioning,31.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,candidate_selection,170.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,community_reaction,377.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,controversy_attack_defense,196.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,debate_broadcast,41.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,legal_election_rule,51.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,media_column_summary,110.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,media_photo_event,9.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,policy_real_estate_tax,126.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,policy_transport_infrastructure,129.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,policy_welfare_livelihood,44.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,race_polling,136.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,regional_visit,28.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,safety_accident,57.0
ALL,ALL,balanced,row_count,stable_issue,overall,daum_blog_cafe,symbolic_event,27.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,administrative_notice,184.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,administrative_performance,1260.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,campaign_strategy,508.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,candidate_positioning,176.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,candidate_selection,697.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,community_reaction,8.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,controversy_attack_defense,588.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,debate_broadcast,215.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,legal_election_rule,127.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,media_column_summary,23.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,media_photo_event,132.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,policy_real_estate_tax,645.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,policy_transport_infrastructure,433.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,policy_welfare_livelihood,101.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,race_polling,550.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,regional_visit,183.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,safety_accident,134.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_article,symbolic_event,75.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,administrative_notice,102.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,administrative_performance,876.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,campaign_strategy,270.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,candidate_positioning,101.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,candidate_selection,451.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,community_reaction,197.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,controversy_attack_defense,322.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,debate_broadcast,138.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,legal_election_rule,63.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,media_column_summary,29.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,media_photo_event,25.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,policy_real_estate_tax,1096.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,policy_transport_infrastructure,318.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,policy_welfare_livelihood,38.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,race_polling,406.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,regional_visit,67.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,safety_accident,77.0
ALL,ALL,balanced,row_count,stable_issue,overall,naver_blog_cafe,symbolic_event,28.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,administrative_notice,113.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,administrative_performance,681.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,campaign_strategy,258.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,candidate_positioning,68.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,candidate_selection,486.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,community_reaction,11.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,controversy_attack_defense,507.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,debate_broadcast,461.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,legal_election_rule,95.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,media_column_summary,9.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,media_photo_event,24.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,policy_real_estate_tax,263.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,policy_transport_infrastructure,196.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,policy_welfare_livelihood,23.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,race_polling,338.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,regional_visit,45.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,safety_accident,182.0
ALL,ALL,balanced,row_count,stable_issue,overall,youtube,symbolic_event,16.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,5.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,12.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,13.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,8.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,7.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,4.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,3.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,1.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,3.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,6.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,1.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,8.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,3.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,6.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,3.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,5.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,1.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,5.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,10.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,6.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,debate_broadcast,4.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,legal_election_rule,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_real_estate_tax,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_transport_infrastructure,3.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,policy_welfare_livelihood,1.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,race_polling,5.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,safety_accident,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,symbolic_event,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,campaign_strategy,3.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,candidate_selection,6.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,community_reaction,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,controversy_attack_defense,8.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,debate_broadcast,1.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,legal_election_rule,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_real_estate_tax,6.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_transport_infrastructure,1.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,policy_welfare_livelihood,1.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,race_polling,4.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,safety_accident,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_article,symbolic_event,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,campaign_strategy,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,candidate_selection,5.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,community_reaction,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,controversy_attack_defense,5.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,debate_broadcast,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,legal_election_rule,2.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_real_estate_tax,4.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_transport_infrastructure,4.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,policy_welfare_livelihood,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,race_polling,5.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,safety_accident,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,naver_blog_cafe,symbolic_event,1.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,campaign_strategy,7.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,candidate_selection,17.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,community_reaction,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,controversy_attack_defense,17.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,debate_broadcast,12.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,legal_election_rule,1.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,policy_real_estate_tax,6.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,policy_transport_infrastructure,3.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,policy_welfare_livelihood,0.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,race_polling,14.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,safety_accident,4.0
JWO,calendar_week,strict,row_count,stable_issue,candidate_window_type,youtube,symbolic_event,1.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,campaign_strategy,45.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,candidate_selection,110.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,community_reaction,2.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,controversy_attack_defense,110.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,debate_broadcast,31.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,legal_election_rule,20.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_real_estate_tax,67.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_transport_infrastructure,48.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,policy_welfare_livelihood,14.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,race_polling,45.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,safety_accident,11.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,bigkinds_article,symbolic_event,13.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,campaign_strategy,53.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,candidate_selection,114.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,community_reaction,2.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,controversy_attack_defense,73.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,debate_broadcast,32.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,legal_election_rule,28.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_real_estate_tax,41.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_transport_infrastructure,23.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,policy_welfare_livelihood,7.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,race_polling,35.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,safety_accident,18.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_article,symbolic_event,16.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,campaign_strategy,13.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,candidate_selection,33.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,community_reaction,15.0
JWO,daily,strict,row_count,stable_issue,candidate_window_type,daum_blog_cafe,controversy_attack_defense,49.0
